month,day,ratio,group,tag
10,2,8.926146752,AprovelRetail,observed
10,3,14.15932723,AprovelRetail,observed
10,4,17.89137083,AprovelRetail,observed
10,5,21.45023052,AprovelRetail,observed
10,6,25.48658901,AprovelRetail,observed
10,7,30.18447746,AprovelRetail,observed
10,8,35.44015557,AprovelRetail,observed
10,9,41.00925341,AprovelRetail,observed
10,10,46.62217462,AprovelRetail,observed
10,11,52.0677613,AprovelRetail,observed
10,12,57.24522032,AprovelRetail,observed
10,13,62.18431125,AprovelRetail,observed
10,14,67.03379587,AprovelRetail,observed
10,15,72.01814909,AprovelRetail,observed
10,16,77.36253156,AprovelRetail,observed
10,17,83.18602375,AprovelRetail,observed
10,18,89.36312161,AprovelRetail,observed
10,19,95.3534937,AprovelRetail,observed
10,20,100,AprovelRetail,observed
11,1,5.26636328,AprovelRetail,observed
11,2,10.92436202,AprovelRetail,observed
11,3,15.93638048,AprovelRetail,observed
11,4,20.39055014,AprovelRetail,observed
11,5,24.46148562,AprovelRetail,observed
11,6,28.36956019,AprovelRetail,observed
11,7,32.34573297,AprovelRetail,observed
11,8,36.60192803,AprovelRetail,observed
11,9,41.30696518,AprovelRetail,observed
11,10,46.56804259,AprovelRetail,observed
11,11,52.41777117,AprovelRetail,observed
11,12,58.80676075,AprovelRetail,observed
11,13,65.60175803,AprovelRetail,observed
11,14,72.58933628,AprovelRetail,observed
11,15,79.48513695,AprovelRetail,observed
11,16,85.94866285,AprovelRetail,observed
11,17,91.60362335,AprovelRetail,observed
11,18,96.06383114,AprovelRetail,observed
11,19,98.96465097,AprovelRetail,observed
11,20,100,AprovelRetail,observed
12,1,14.21330248,AprovelRetail,observed
12,2,22.65670932,AprovelRetail,observed
12,3,27.14347695,AprovelRetail,observed
12,4,30.33944147,AprovelRetail,observed
12,5,33.74167817,AprovelRetail,observed
12,6,38.00060614,AprovelRetail,observed
12,7,43.19799116,AprovelRetail,observed
12,8,49.08084726,AprovelRetail,observed
12,9,55.25123662,AprovelRetail,observed
12,10,61.31196801,AprovelRetail,observed
12,11,66.96819373,AprovelRetail,observed
12,12,72.08490499,AprovelRetail,observed
12,13,76.70032575,AprovelRetail,observed
12,14,80.99520512,AprovelRetail,observed
12,15,85.21800819,AprovelRetail,observed
12,16,89.56600531,AprovelRetail,observed
12,17,94.02225991,AprovelRetail,observed
12,18,98.14851475,AprovelRetail,observed
12,19,100.8339767,AprovelRetail,observed
12,20,100,AprovelRetail,observed
1,1,7.826210371,CoAprovelCV&T,observed
1,2,14.4994975,CoAprovelCV&T,observed
1,3,19.47618957,CoAprovelCV&T,observed
1,4,23.78057461,CoAprovelCV&T,observed
1,5,28.01032345,CoAprovelCV&T,observed
1,6,32.4522656,CoAprovelCV&T,observed
1,7,37.18232745,CoAprovelCV&T,observed
1,8,42.14963264,CoAprovelCV&T,observed
1,9,47.24476472,CoAprovelCV&T,observed
1,10,52.35219202,CoAprovelCV&T,observed
1,11,57.38685479,CoAprovelCV&T,observed
1,12,62.31491458,CoAprovelCV&T,observed
1,13,67.1586658,CoAprovelCV&T,observed
1,14,71.98560965,CoAprovelCV&T,observed
1,15,76.88169013,CoAprovelCV&T,observed
1,16,81.90869244,CoAprovelCV&T,observed
1,17,87.04580352,CoAprovelCV&T,observed
1,18,92.11533489,CoAprovelCV&T,observed
1,19,96.69260769,CoAprovelCV&T,observed
1,20,100,CoAprovelCV&T,observed
2,1,9.861934826,CoAprovelCV&T,observed
2,2,15.27649346,CoAprovelCV&T,observed
2,3,20.06522486,CoAprovelCV&T,observed
2,4,24.63366057,CoAprovelCV&T,observed
2,5,29.20597487,CoAprovelCV&T,observed
2,6,33.87414436,CoAprovelCV&T,observed
2,7,38.64093883,CoAprovelCV&T,observed
2,8,43.45674353,CoAprovelCV&T,observed
2,9,48.25021258,CoAprovelCV&T,observed
2,10,52.95275383,CoAprovelCV&T,observed
2,11,57.51684495,CoAprovelCV&T,observed
2,12,61.92818081,CoAprovelCV&T,observed
2,13,66.21165221,CoAprovelCV&T,observed
2,14,70.43115586,CoAprovelCV&T,observed
2,15,74.68323571,CoAprovelCV&T,observed
2,16,79.08455555,CoAprovelCV&T,observed
2,17,83.7532029,CoAprovelCV&T,observed
2,18,88.78382425,CoAprovelCV&T,observed
2,19,94.21659154,CoAprovelCV&T,observed
2,20,100,CoAprovelCV&T,observed
3,1,7.463468845,CoAprovelCV&T,observed
3,2,12.38259812,CoAprovelCV&T,observed
3,3,17.85220755,CoAprovelCV&T,observed
3,4,23.51132785,CoAprovelCV&T,observed
3,5,29.13117061,CoAprovelCV&T,observed
3,6,34.5849259,CoAprovelCV&T,observed
3,7,39.82100889,CoAprovelCV&T,observed
3,8,44.83975564,CoAprovelCV&T,observed
3,9,49.67356796,CoAprovelCV&T,observed
3,10,54.37050738,CoAprovelCV&T,observed
3,11,58.98133822,CoAprovelCV&T,observed
3,12,63.55001973,CoAprovelCV&T,observed
3,13,68.10764742,CoAprovelCV&T,observed
3,14,72.66984338,CoAprovelCV&T,observed
3,15,77.23759577,CoAprovelCV&T,observed
3,16,81.80154741,CoAprovelCV&T,observed
3,17,86.34973342,CoAprovelCV&T,observed
3,18,90.87876805,CoAprovelCV&T,observed
3,19,95.40848052,CoAprovelCV&T,observed
3,20,100,CoAprovelCV&T,observed
4,1,5.885367735,CoAprovelCV&T,observed
4,2,12.36005702,CoAprovelCV&T,observed
4,3,18.050458,CoAprovelCV&T,observed
4,4,23.2614952,CoAprovelCV&T,observed
4,5,28.20328464,CoAprovelCV&T,observed
4,6,33.0115342,CoAprovelCV&T,observed
4,7,37.76573264,CoAprovelCV&T,observed
4,8,42.50512706,CoAprovelCV&T,observed
4,9,47.24248896,CoAprovelCV&T,observed
4,10,51.97566887,CoAprovelCV&T,observed
4,11,56.69693943,CoAprovelCV&T,observed
4,12,61.4001271,CoAprovelCV&T,observed
4,13,66.08553236,CoAprovelCV&T,observed
4,14,70.76263848,CoAprovelCV&T,observed
4,15,75.45060881,CoAprovelCV&T,observed
4,16,80.17657261,CoAprovelCV&T,observed
4,17,84.97169948,CoAprovelCV&T,observed
4,18,89.86506221,CoAprovelCV&T,observed
4,19,94.87528831,CoAprovelCV&T,observed
4,20,100,CoAprovelCV&T,observed
5,1,8.733559731,CoAprovelCV&T,observed
5,2,11.88903867,CoAprovelCV&T,observed
5,3,16.16753266,CoAprovelCV&T,observed
5,4,20.95820183,CoAprovelCV&T,observed
5,5,25.87529193,CoAprovelCV&T,observed
5,6,30.71413185,CoAprovelCV&T,observed
5,7,35.40972626,CoAprovelCV&T,observed
5,8,39.99794332,CoAprovelCV&T,observed
5,9,44.5792974,CoAprovelCV&T,observed
5,10,49.28532686,CoAprovelCV&T,observed
5,11,54.24756696,CoAprovelCV&T,observed
5,12,59.56911774,CoAprovelCV&T,observed
5,13,65.29880698,CoAprovelCV&T,observed
5,14,71.40794829,CoAprovelCV&T,observed
5,15,77.76969411,CoAprovelCV&T,observed
5,16,84.14098395,CoAprovelCV&T,observed
5,17,90.14708751,CoAprovelCV&T,observed
5,18,95.268743,CoAprovelCV&T,observed
5,19,98.83189043,CoAprovelCV&T,observed
5,20,100,CoAprovelCV&T,observed
6,1,10.12723486,CoAprovelCV&T,observed
6,2,15.74936679,CoAprovelCV&T,observed
6,3,20.92964964,CoAprovelCV&T,observed
6,4,25.97968775,CoAprovelCV&T,observed
6,5,31.02605762,CoAprovelCV&T,observed
6,6,36.07618144,CoAprovelCV&T,observed
6,7,41.07343297,CoAprovelCV&T,observed
6,8,45.94147603,CoAprovelCV&T,observed
6,9,50.61783522,CoAprovelCV&T,observed
6,10,55.07669929,CoAprovelCV&T,observed
6,11,59.34095678,CoAprovelCV&T,observed
6,12,63.48346424,CoAprovelCV&T,observed
6,13,67.61754682,CoAprovelCV&T,observed
6,14,71.87673127,CoAprovelCV&T,observed
6,15,76.38371151,CoAprovelCV&T,observed
6,16,81.20854651,CoAprovelCV&T,observed
6,17,86.31609066,CoAprovelCV&T,observed
6,18,91.50265663,CoAprovelCV&T,observed
6,19,96.3219106,CoAprovelCV&T,observed
6,20,100,CoAprovelCV&T,observed
7,1,5.684561243,CoAprovelCV&T,observed
7,2,13.33620448,CoAprovelCV&T,observed
7,3,19.26538003,CoAprovelCV&T,observed
7,4,24.45347239,CoAprovelCV&T,observed
7,5,29.4606002,CoAprovelCV&T,observed
7,6,34.54113658,CoAprovelCV&T,observed
7,7,39.74382595,CoAprovelCV&T,observed
7,8,44.99649725,CoAprovelCV&T,observed
7,9,50.17537359,CoAprovelCV&T,observed
7,10,55.15897832,CoAprovelCV&T,observed
7,11,59.86663754,CoAprovelCV&T,observed
7,12,64.28157908,CoAprovelCV&T,observed
7,13,68.4586278,CoAprovelCV&T,observed
7,14,72.51649743,CoAprovelCV&T,observed
7,15,76.61467876,CoAprovelCV&T,observed
7,16,80.91492431,CoAprovelCV&T,observed
7,17,85.52732942,CoAprovelCV&T,observed
7,18,90.44100972,CoAprovelCV&T,observed
7,19,95.43937509,CoAprovelCV&T,observed
7,20,100,CoAprovelCV&T,observed
8,1,8.999459664,CoAprovelCV&T,observed
8,2,13.22740398,CoAprovelCV&T,observed
8,3,17.95686248,CoAprovelCV&T,observed
8,4,23.08627168,CoAprovelCV&T,observed
8,5,28.48473784,CoAprovelCV&T,observed
8,6,34.01706221,CoAprovelCV&T,observed
8,7,39.56309098,CoAprovelCV&T,observed
8,8,45.03138978,CoAprovelCV&T,observed
8,9,50.36724286,CoAprovelCV&T,observed
8,10,55.55497693,CoAprovelCV&T,observed
8,11,60.61460952,CoAprovelCV&T,observed
8,12,65.59282209,CoAprovelCV&T,observed
8,13,70.54825772,CoAprovelCV&T,observed
8,14,75.53114339,CoAprovelCV&T,observed
8,15,80.557237,CoAprovelCV&T,observed
8,16,85.57609888,CoAprovelCV&T,observed
8,17,90.43368807,CoAprovelCV&T,observed
8,18,94.82928311,CoAprovelCV&T,observed
8,19,98.26672754,CoAprovelCV&T,observed
8,20,100,CoAprovelCV&T,observed
9,1,6.386952764,CoAprovelCV&T,observed
9,2,9.73988544,CoAprovelCV&T,observed
9,3,14.98975301,CoAprovelCV&T,observed
9,4,21.65606735,CoAprovelCV&T,observed
9,5,29.24821182,CoAprovelCV&T,observed
9,6,37.30274807,CoAprovelCV&T,observed
9,7,45.41248819,CoAprovelCV&T,observed
9,8,53.24733234,CoAprovelCV&T,observed
9,9,60.56687179,CoAprovelCV&T,observed
9,10,67.22475736,CoAprovelCV&T,observed
9,11,73.16483332,CoAprovelCV&T,observed
9,12,78.40903666,CoAprovelCV&T,observed
9,13,83.03706184,CoAprovelCV&T,observed
9,14,87.15779091,CoAprovelCV&T,observed
9,15,90.87248908,CoAprovelCV&T,observed
9,16,94.22976572,CoAprovelCV&T,observed
9,17,97.17230074,CoAprovelCV&T,observed
9,18,99.47533645,CoAprovelCV&T,observed
9,19,100.6769348,CoAprovelCV&T,observed
9,20,100,CoAprovelCV&T,observed
10,1,1.951409288,CoAprovelCV&T,observed
10,2,4.106664031,CoAprovelCV&T,observed
10,3,7.963295322,CoAprovelCV&T,observed
10,4,12.77679487,CoAprovelCV&T,observed
10,5,18.07167266,CoAprovelCV&T,observed
10,6,23.57406261,CoAprovelCV&T,observed
10,7,29.15275135,CoAprovelCV&T,observed
10,8,34.76863032,CoAprovelCV&T,observed
10,9,40.43257102,CoAprovelCV&T,observed
10,10,46.17172358,CoAprovelCV&T,observed
10,11,52.00423845,CoAprovelCV&T,observed
10,12,57.92241139,CoAprovelCV&T,observed
10,13,63.88425166,CoAprovelCV&T,observed
10,14,69.81347346,CoAprovelCV&T,observed
10,15,75.60791053,CoAprovelCV&T,observed
10,16,81.1563541,CoAprovelCV&T,observed
10,17,86.3638139,CoAprovelCV&T,observed
10,18,91.18520258,CoAprovelCV&T,observed
10,19,95.66744318,CoAprovelCV&T,observed
10,20,100,CoAprovelCV&T,observed
11,1,7.22397537,CoAprovelCV&T,observed
11,2,11.09915597,CoAprovelCV&T,observed
11,3,15.54406024,CoAprovelCV&T,observed
11,4,20.42218057,CoAprovelCV&T,observed
11,5,25.57599355,CoAprovelCV&T,observed
11,6,30.84916758,CoAprovelCV&T,observed
11,7,36.10424548,CoAprovelCV&T,observed
11,8,41.23580211,CoAprovelCV&T,observed
11,9,46.179077,CoAprovelCV&T,observed
11,10,50.91408203,CoAprovelCV&T,observed
11,11,55.465184,CoAprovelCV&T,observed
11,12,59.89616233,CoAprovelCV&T,observed
11,13,64.30074173,CoAprovelCV&T,observed
11,14,68.7885998,CoAprovelCV&T,observed
11,15,73.46684975,CoAprovelCV&T,observed
11,16,78.41699809,CoAprovelCV&T,observed
11,17,83.66737725,CoAprovelCV&T,observed
11,18,89.16105333,CoAprovelCV&T,observed
11,19,94.71920875,CoAprovelCV&T,observed
11,20,100,CoAprovelCV&T,observed
12,1,6.736471591,CoAprovelCV&T,observed
12,2,11.52966179,CoAprovelCV&T,observed
12,3,16.95207033,CoAprovelCV&T,observed
12,4,22.53603013,CoAprovelCV&T,observed
12,5,28.02263427,CoAprovelCV&T,observed
12,6,33.30692856,CoAprovelCV&T,observed
12,7,38.38958776,CoAprovelCV&T,observed
12,8,43.33507529,CoAprovelCV&T,observed
12,9,48.23628653,CoAprovelCV&T,observed
12,10,53.18567567,CoAprovelCV&T,observed
12,11,58.25286613,CoAprovelCV&T,observed
12,12,63.46874454,CoAprovelCV&T,observed
12,13,68.81603824,CoAprovelCV&T,observed
12,14,74.2263764,CoAprovelCV&T,observed
12,15,79.58383464,CoAprovelCV&T,observed
12,16,84.73496327,CoAprovelCV&T,observed
12,17,89.50529905,CoAprovelCV&T,observed
12,18,93.72236047,CoAprovelCV&T,observed
12,19,97.2451267,CoAprovelCV&T,observed
12,20,100,CoAprovelCV&T,observed
1,1,6.47123311,CoAprovelOthers,observed
1,2,13.97649383,CoAprovelOthers,observed
1,3,20.5416624,CoAprovelOthers,observed
1,4,26.41798683,CoAprovelOthers,observed
1,5,31.79693006,CoAprovelOthers,observed
1,6,36.82579792,CoAprovelOthers,observed
1,7,41.62035327,CoAprovelOthers,observed
1,8,46.27441638,CoAprovelOthers,observed
1,9,50.86645156,CoAprovelOthers,observed
1,10,55.46314008,CoAprovelOthers,observed
1,11,60.11993924,CoAprovelOthers,observed
1,12,64.87862777,CoAprovelOthers,observed
1,13,69.76183746,CoAprovelOthers,observed
1,14,74.76457098,CoAprovelOthers,observed
1,15,79.84270601,CoAprovelOthers,observed
1,16,84.89848555,CoAprovelOthers,observed
1,17,89.76299455,CoAprovelOthers,observed
1,18,94.17562273,CoAprovelOthers,observed
1,19,97.76051364,CoAprovelOthers,observed
1,20,100,CoAprovelOthers,observed
2,1,9.160193121,CoAprovelOthers,observed
2,2,14.33419819,CoAprovelOthers,observed
2,3,20.39140774,CoAprovelOthers,observed
2,4,26.76895313,CoAprovelOthers,observed
2,5,33.05645483,CoAprovelOthers,observed
2,6,38.98136269,CoAprovelOthers,observed
2,7,44.39305552,CoAprovelOthers,observed
2,8,49.24570026,CoAprovelOthers,observed
2,9,53.57987052,CoAprovelOthers,observed
2,10,57.50292467,CoAprovelOthers,observed
2,11,61.16814332,CoAprovelOthers,observed
2,12,64.75262635,CoAprovelOthers,observed
2,13,68.43394932,CoAprovelOthers,observed
2,14,72.3655794,CoAprovelOthers,observed
2,15,76.65105078,CoAprovelOthers,observed
2,16,81.31689948,CoAprovelOthers,observed
2,17,86.28435772,CoAprovelOthers,observed
2,18,91.33980764,CoAprovelOthers,observed
2,19,96.10399463,CoAprovelOthers,observed
2,20,100,CoAprovelOthers,observed
3,1,9.062743632,CoAprovelOthers,observed
3,2,12.69152988,CoAprovelOthers,observed
3,3,16.40988913,CoAprovelOthers,observed
3,4,20.82985715,CoAprovelOthers,observed
3,5,26.07279946,CoAprovelOthers,observed
3,6,31.95245804,CoAprovelOthers,observed
3,7,38.12803279,CoAprovelOthers,observed
3,8,44.2272976,CoAprovelOthers,observed
3,9,49.93975118,CoAprovelOthers,observed
3,10,55.07980252,CoAprovelOthers,observed
3,11,59.61999107,CoAprovelOthers,observed
3,12,63.69424165,CoAprovelOthers,observed
3,13,67.57115395,CoAprovelOthers,observed
3,14,71.59732681,CoAprovelOthers,observed
3,15,76.11071717,CoAprovelOthers,observed
3,16,81.32403363,CoAprovelOthers,observed
3,17,87.17816487,CoAprovelOthers,observed
3,18,93.16564255,CoAprovelOthers,observed
3,19,98.12413909,CoAprovelOthers,observed
3,20,100,CoAprovelOthers,observed
4,1,5.161804287,CoAprovelOthers,observed
4,2,10.60799123,CoAprovelOthers,observed
4,3,15.34391434,CoAprovelOthers,observed
4,4,19.97881042,CoAprovelOthers,observed
4,5,24.8880404,CoAprovelOthers,observed
4,6,30.25887648,CoAprovelOthers,observed
4,7,36.13247658,CoAprovelOthers,observed
4,8,42.44204622,CoAprovelOthers,observed
4,9,49.04718774,CoAprovelOthers,observed
4,10,55.76443683,CoAprovelOthers,observed
4,11,62.39398647,CoAprovelOthers,observed
4,12,68.74259823,CoAprovelOthers,observed
4,13,74.64270094,CoAprovelOthers,observed
4,14,79.96767662,CoAprovelOthers,observed
4,15,84.64333394,CoAprovelOthers,observed
4,16,88.65556887,CoAprovelOthers,observed
4,17,92.05421283,CoAprovelOthers,observed
4,18,94.95306807,CoAprovelOthers,observed
4,19,97.52613053,CoAprovelOthers,observed
4,20,100,CoAprovelOthers,observed
5,1,5.964565531,CoAprovelOthers,observed
5,2,12.42728521,CoAprovelOthers,observed
5,3,18.76996599,CoAprovelOthers,observed
5,4,24.60876277,CoAprovelOthers,observed
5,5,29.79108427,CoAprovelOthers,observed
5,6,34.33770437,CoAprovelOthers,observed
5,7,38.39005203,CoAprovelOthers,observed
5,8,42.16267979,CoAprovelOthers,observed
5,9,45.90091097,CoAprovelOthers,observed
5,10,49.84366537,CoAprovelOthers,observed
5,11,54.19146373,CoAprovelOthers,observed
5,12,59.07961063,CoAprovelOthers,observed
5,13,64.55655619,CoAprovelOthers,observed
5,14,70.5674362,CoAprovelOthers,observed
5,15,76.94279102,CoAprovelOthers,observed
5,16,83.39246299,CoAprovelOthers,observed
5,17,89.50467253,CoAprovelOthers,observed
5,18,94.75027278,CoAprovelOthers,observed
5,19,98.4921829,CoAprovelOthers,observed
5,20,100,CoAprovelOthers,observed
6,1,9.190319921,CoAprovelOthers,observed
6,2,13.81226907,CoAprovelOthers,observed
6,3,18.99102964,CoAprovelOthers,observed
6,4,23.93796257,CoAprovelOthers,observed
6,5,28.43973101,CoAprovelOthers,observed
6,6,32.64208584,CoAprovelOthers,observed
6,7,36.8688953,CoAprovelOthers,observed
6,8,41.47641846,CoAprovelOthers,observed
6,9,46.74282264,CoAprovelOthers,observed
6,10,52.79294492,CoAprovelOthers,observed
6,11,59.55829742,CoAprovelOthers,observed
6,12,66.77231666,CoAprovelOthers,observed
6,13,74.00085687,CoAprovelOthers,observed
6,14,80.70792716,CoAprovelOthers,observed
6,15,86.35667276,CoAprovelOthers,observed
6,16,90.54560011,CoAprovelOthers,observed
6,17,93.18004603,CoAprovelOthers,observed
6,18,94.67889071,CoAprovelOthers,observed
6,19,96.21651472,CoAprovelOthers,observed
6,20,100,CoAprovelOthers,observed
7,1,2.674713266,CoAprovelOthers,observed
7,2,8.351154656,CoAprovelOthers,observed
7,3,13.71082336,CoAprovelOthers,observed
7,4,19.24979264,CoAprovelOthers,observed
7,5,25.1607116,CoAprovelOthers,observed
7,6,31.42769543,CoAprovelOthers,observed
7,7,37.90778631,CoAprovelOthers,observed
7,8,44.39898491,CoAprovelOthers,observed
7,9,50.69485253,CoAprovelOthers,observed
7,10,56.62568385,CoAprovelOthers,observed
7,11,62.08625031,CoAprovelOthers,observed
7,12,67.0501141,CoAprovelOthers,observed
7,13,71.57051274,CoAprovelOthers,observed
7,14,75.76781437,CoAprovelOthers,observed
7,15,79.80354353,CoAprovelOthers,observed
7,16,83.84097769,CoAprovelOthers,observed
7,17,87.99231433,CoAprovelOthers,observed
7,18,92.25240861,CoAprovelOthers,observed
7,19,96.41908177,CoAprovelOthers,observed
7,20,100,CoAprovelOthers,observed
8,1,5.5069441,CoAprovelOthers,observed
8,2,12.50410206,CoAprovelOthers,observed
8,3,17.74664536,CoAprovelOthers,observed
8,4,22.83171015,CoAprovelOthers,observed
8,5,28.48714847,CoAprovelOthers,observed
8,6,34.84300214,CoAprovelOthers,observed
8,7,41.66341488,CoAprovelOthers,observed
8,8,48.53898253,CoAprovelOthers,observed
8,9,55.03954137,CoAprovelOthers,observed
8,10,60.82739465,CoAprovelOthers,observed
8,11,65.73097718,CoAprovelOthers,observed
8,12,69.77895811,CoAprovelOthers,observed
8,13,73.19478182,CoAprovelOthers,observed
8,14,76.35164694,CoAprovelOthers,observed
8,15,79.68792351,CoAprovelOthers,observed
8,16,83.5830083,CoAprovelOthers,observed
8,17,88.19361822,CoAprovelOthers,observed
8,18,93.2505219,CoAprovelOthers,observed
8,19,97.81570939,CoAprovelOthers,observed
8,20,100,CoAprovelOthers,observed
9,1,8.519801155,CoAprovelOthers,observed
